Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG
2001-11-05,34.93942642211914,11.193365097045898,,22.149999618530273,13.832009315490724,3.0294895172119136,13.98672866821289,13.039999961853027,,11.302005767822266,42.72080993652344,6.709471225738525,15.22722339630127,24.74046897888184,3.190000057220459,5.696059226989746,7.167757511138916,21.637819290161133,4.427499771118164,5.329999923706055,,41.88576889038086,15.41090202331543,3.690267324447632,21.41132164001465,,,4.6342315673828125,6.989999771118164,17.62801742553711,,20.25775718688965,20.691631317138672,1231.856201171875
2001-11-06,34.585277557373054,11.286992073059082,,21.920000076293945,13.732657432556152,3.0514643192291264,14.150115966796875,13.0,,11.039552688598633,43.67527770996094,6.804295539855957,15.855472564697266,25.195240020751953,3.5,5.741355895996094,7.271642208099365,21.758468627929688,4.559999942779541,5.5,,41.52303695678711,14.66726303100586,3.6990442276000977,21.31975746154785,,,4.658216953277588,7.050000190734862,17.84219741821289,,20.392009735107425,20.821086883544922,1244.6251220703125
2001-11-07,34.923614501953125,11.176721572875977,,22.18000030517578,14.443365097045898,2.9241623878479004,14.882871627807615,13.520000457763672,,10.62126350402832,43.83984375,6.706909656524657,15.36407470703125,24.82315444946289,4.25,5.9904866218566895,7.219698429107666,21.659765243530273,4.3975000381469735,4.9099998474121085,,41.0307731628418,15.557672500610352,3.6213014125823975,21.25436782836914,,,4.586258411407472,7.429999828338622,17.709400177001953,,20.53281021118164,21.584157943725586,1216.3822021484375
2001-11-08,35.223995208740234,11.137191772460938,,21.75,15.24577522277832,2.7839784622192383,14.33825397491455,12.399999618530273,,10.727886199951172,44.0044059753418,6.573639392852782,15.395174026489258,25.04758644104004,4.119999885559082,6.04937219619751,7.14351749420166,21.53912925720215,4.4724998474121085,5.050000190734863,,39.683536529541016,15.65552043914795,3.554844617843628,21.130111694335934,,,4.444257736206055,6.96999979019165,17.99213981628418,,20.86134529113769,22.074716567993164,1214.880126953125
2001-11-09,35.26826858520508,11.06853485107422,,21.75,15.24577522277832,2.862026691436768,14.25408935546875,12.390000343322756,,11.375823974609375,43.44488906860352,6.4455018043518075,15.426273345947266,25.1893253326416,4.0,5.78212308883667,7.198921203613281,21.440418243408203,4.712500095367432,4.949999809265137,,39.77853012084961,15.52831745147705,3.5673828125,20.776960372924805,,,4.493190288543701,7.119999885559082,18.103519439697266,,20.90357780456543,22.285926818847656,1197.15380859375
2001-11-12,35.081710815429695,11.153839111328123,,22.170000076293945,14.894241333007812,2.9529566764831543,14.358057975769045,12.800000190734865,,11.580866813659668,43.41197967529297,6.412184715270996,15.326749801635742,24.81724739074707,4.429999828338623,5.707383632659912,7.219698429107666,21.610403060913086,5.074999809265137,4.75,,40.71987915039063,15.459824562072756,3.5460667610168457,20.803123474121094,,,4.496069431304932,7.050000190734862,18.022123336791992,,20.72054481506348,21.863500595092773,1198.80615234375
2001-11-13,35.85956573486328,11.051892280578613,,22.200000762939453,15.89533805847168,2.984782457351685,15.184886932373047,13.649999618530273,,12.1467866897583,44.43226623535156,6.404463291168213,15.519582748413086,25.401935577392575,5.099999904632568,6.0697569847106925,7.316652297973633,22.09296417236328,5.425000190734863,3.890000104904175,,24.6478271484375,15.459824562072756,3.598731279373169,21.12356376647949,,,4.509500980377197,7.289999961853027,18.056398391723636,,20.87542152404785,21.90438270568848,1215.3306884765625
2001-11-14,36.31804275512695,10.856316566467283,,19.13999938964844,15.444462776184082,2.8802123069763184,15.516608238220215,14.0,,12.253409385681152,45.94626235961914,6.435343265533447,15.743509292602539,25.88032341003418,5.730000019073486,6.250942707061768,7.420530319213867,22.52615547180176,5.237500190734863,3.0699999332427983,,24.115863800048828,15.626165390014648,3.5924618244171143,20.698482513427734,,,4.565150260925293,9.489999771118164,17.610870361328125,,20.420175552368164,22.77646064758301,1220.4383544921875
2001-11-15,36.24213790893555,11.00611686706543,,18.06999969482422,15.475032806396484,2.6938061714172363,15.72950267791748,13.75,,13.040778160095215,45.59738540649414,6.540839672088622,15.569339752197266,26.29377555847168,5.8499999046325675,6.094670295715332,7.482862949371338,22.5371208190918,5.199999809265137,4.010000228881837,,24.608905792236328,16.04690933227539,3.5397946834564213,20.986236572265625,,,4.604487419128418,9.050000190734863,17.31529426574707,,20.157352447509766,23.430530548095703,1231.1044921875
2001-11-16,36.36229705810547,10.825111389160156,,18.0,16.078754425048828,2.614999532699585,15.793866157531738,13.649999618530273,,13.90196418762207,44.76140213012695,6.63861608505249,15.009516716003418,26.335100173950195,5.449999809265137,5.995016574859619,7.55211591720581,22.60292625427246,5.139999866485597,4.650000095367432,,24.85974884033203,16.144752502441403,3.544811248779297,21.22167015075684,,,4.617921352386475,8.949999809265137,17.396686553955078,,20.180816650390625,22.57206916809082,1218.6358642578125
2001-11-19,36.90614318847656,10.845918655395508,,19.549999237060547,16.812381744384766,2.7392706871032715,16.660303115844727,13.649999618530273,,14.467880249023438,45.28142166137695,6.782710075378418,15.183680534362793,26.801685333251953,5.8499999046325675,6.409481525421143,7.548652172088622,22.586469650268555,5.34250020980835,4.579999923706055,,25.13655090332031,16.633989334106445,3.5623674392700195,21.25436782836914,,,4.610244274139403,9.1899995803833,17.366695404052734,,19.69271850585937,23.301082611083984,1221.33984375
2001-11-20,37.10741424560547,11.014439582824707,,18.420000076293945,16.239234924316403,2.7468483448028564,15.942399978637695,13.1899995803833,,14.254634857177734,44.69557571411133,6.800720691680907,14.791803359985352,27.00838661193848,5.9000000953674325,6.3188886642456055,7.572886943817139,22.696134567260746,5.175000190734863,4.550000190734863,,24.833797454833984,15.909923553466795,3.5761594772338867,21.35246086120605,,,4.573784351348877,8.600000381469728,17.63657569885254,,20.07756805419922,22.92635536193848,1216.08203125
2001-11-21,36.85184860229492,11.182963371276855,,19.1299991607666,15.5514554977417,2.5858263969421387,15.93744659423828,13.34000015258789,,13.869154930114744,45.04444885253906,6.759551525115968,15.133923530578613,26.73080825805664,5.800000190734862,6.3981566429138175,7.614440441131593,22.72354888916016,5.195000171661377,4.369999885559082,,24.505107879638672,16.19367790222168,3.5122110843658447,21.378623962402344,,,4.532529354095459,8.800000190734863,17.319574356079098,,19.77251434326172,22.82415580749512,1203.3128662109375
2001-11-23,37.4588623046875,11.224571228027344,,19.32999992370605,15.704290390014648,2.455113887786865,16.412750244140625,13.359999656677244,,14.303848266601562,45.51839447021485,6.818734169006348,15.612884521484375,27.06155204772949,5.9000000953674325,6.706174373626709,7.669845581054687,22.7509880065918,5.349999904632568,4.25,,24.349407196044922,16.585067749023438,3.5297658443450928,21.61405372619629,,,4.499906063079834,9.079999923706056,17.443805694580078,,19.894535064697266,23.41690444946289,1215.3306884765625
2001-11-26,37.36299514770508,11.245379447937012,,20.440000534057614,16.430280685424805,2.4244253635406494,17.294038772583008,14.149999618530273,,14.08240032196045,46.28855514526367,6.805868625640869,16.328218460083008,27.209197998046875,6.0999999046325675,6.5884032249450675,7.791041851043701,22.635831832885746,5.817500114440918,4.0,,24.998144149780273,16.976451873779293,3.5097033977508545,21.76447105407715,,,4.430825710296631,12.210000038146973,17.563756942749027,,19.81005096435547,23.927892684936523,1216.08203125
2001-11-27,37.13298797607422,11.18920612335205,,19.899999618530273,17.194480895996097,2.438064813613892,16.952415466308597,13.800000190734865,,13.778934478759766,45.32091903686523,6.829027652740479,16.794734954833984,26.97296524047852,6.269999980926514,6.391362190246582,7.791041851043701,22.72904968261719,5.625,4.170000076293944,,25.45658874511719,16.682910919189453,3.5673828125,22.0325984954834,,,4.337756633758545,11.479999542236328,17.559463500976562,,19.932077407836914,23.55997657775879,1240.2685546875
2001-11-28,36.6090202331543,11.253703117370604,,19.200000762939453,16.697750091552734,2.4244253635406494,15.873082160949707,13.210000038146973,,13.180209159851074,44.010990142822266,6.836742877960205,16.763639450073242,26.80759048461914,5.949999809265138,6.246413707733153,7.822206497192383,22.59195709228516,5.360000133514403,4.329999923706056,,25.02410697937012,16.633989334106445,3.541050672531128,21.874757766723636,,,4.3108906745910645,11.59000015258789,17.263883590698242,,18.979352951049805,22.92635536193848,1243.873779296875
2001-11-29,36.8134994506836,11.349410057067873,,19.899999618530273,16.376792907714847,2.636974573135376,16.64544677734375,13.529999732971193,13.22311019897461,13.549288749694824,45.52497482299805,7.001422882080077,16.900480270385742,26.86074256896973,5.869999885559082,6.59066915512085,7.8464436531066895,22.756460189819336,5.400000095367432,4.25,,25.67282867431641,16.633989334106445,3.5799236297607417,22.433794021606445,,,4.50758171081543,11.149999618530273,17.409534454345707,,19.045063018798828,22.70152473449707,1249.1319580078125
2001-11-30,36.60584259033203,11.443033218383787,,18.96999931335449,17.270902633666992,2.8245179653167725,15.882986068725586,13.5600004196167,13.591479301452635,13.549288749694824,44.66266632080078,7.050316333770753,16.962684631347653,27.002479553222656,5.760000228881836,6.488752365112305,7.7113990783691415,22.745494842529297,5.332499980926514,4.0,,25.88908576965332,16.144752502441403,3.523496389389038,22.51929473876953,,,4.525811672210693,11.31999969482422,17.512348175048828,,19.35950469970703,22.422182083129886,1237.864501953125
2001-12-03,36.3790168762207,11.538737297058105,,18.75,17.500158309936527,2.8370211124420166,15.823570251464846,14.050000190734865,13.131020545959473,13.180209159851074,43.87276077270508,6.944817066192628,17.111970901489258,26.93161582946777,5.539999961853027,6.502338886260986,7.617903232574463,22.646785736083984,5.3474998474121085,3.910000085830689,,25.923686981201172,15.60659408569336,3.5460667610168457,22.328569412231445,,,4.521975517272949,10.489999771118164,17.58945083618164,,19.47684097290039,21.89756393432617,1228.1002197265625
2001-12-04,37.1968879699707,11.461758613586426,,19.0,18.49361991882324,2.740407705307007,16.996973037719727,14.899999618530273,12.607050895690918,13.623103141784668,44.76140213012695,6.895927429199219,17.510065078735348,27.52812957763672,6.03000020980835,6.500075340270996,7.701009273529053,22.59195709228516,5.434999942779541,3.9700000286102295,,25.4133415222168,15.41090202331543,3.5886991024017334,21.572221755981445,,,4.475919723510742,11.93000030517578,17.649429321289062,,19.7161922454834,22.721961975097656,1231.856201171875
2001-12-05,37.97321701049805,11.47632122039795,,19.0,20.365907669067386,2.954092741012573,18.140668869018555,16.239999771118164,13.97255039215088,13.926568031311035,46.7295913696289,6.7801361083984375,18.61727333068848,28.106918334960934,6.070000171661378,6.672203063964844,7.849904537200928,22.69066429138184,5.7750000953674325,4.349999904632568,,26.044782638549805,15.53810214996338,3.5749082565307617,21.677453994750977,,,4.426986217498778,11.760000228881836,17.683706283569336,,19.91330337524414,23.58042335510254,1244.3564453125
2001-12-06,37.963626861572266,11.426389694213867,,19.36000061035156,20.060232162475586,2.8802123069763184,18.45258140563965,16.25,13.883634567260742,13.762531280517578,47.55898666381836,6.774989604949951,18.51153564453125,28.041954040527344,6.210000038146973,6.647289752960205,7.83605432510376,22.756460189819336,5.889999866485597,4.179999828338623,,27.316320419311523,16.633989334106445,3.5673828125,21.855026245117188,,,4.348310947418213,12.100000381469727,17.61626625061035,,19.523765563964844,23.95514297485352,1221.822021484375
2001-12-07,37.7943115234375,11.472162246704102,,19.0,18.99799346923828,2.8983986377716064,18.06639862060547,17.850000381469727,13.97255039215088,13.532880783081055,48.2764892578125,6.7286744117736825,18.75412368774414,27.551759719848636,5.8499999046325675,6.9054808616638175,7.8464436531066895,22.756460189819336,5.744999885559082,4.050000190734863,,27.79205703735352,16.731836318969727,3.605001211166382,21.144723892211914,,,4.325284004211427,11.710000038146973,17.78594207763672,,20.115108489990234,23.641740798950195,1230.385009765625
2001-12-10,36.92852020263672,11.547062873840332,,18.700000762939453,18.799299240112305,2.9052183628082275,17.685169219970703,17.5,13.924918174743652,12.097576141357422,46.93364715576172,6.458498477935791,18.629716873168945,26.90799140930176,5.5900001525878915,6.688055992126465,7.780649662017822,22.5371208190918,5.480000019073486,3.940000057220459,,27.93045997619629,16.399158477783207,3.623809337615967,21.124988555908203,,,4.349270820617677,11.649999618530273,17.44658088684082,,19.781902313232425,23.16482162475586,1195.8321533203125
2001-12-11,37.008392333984375,11.264104843139648,,18.5,18.921571731567386,3.091625213623047,16.823684692382812,17.860000610351562,13.896333694458008,11.42503261566162,46.6045150756836,6.409609794616699,18.219181060791016,27.380468368530273,5.489999771118164,6.669937610626222,8.154622077941895,22.619369506835934,5.485000133514403,3.9500000476837163,,27.17791748046875,16.536144256591793,3.5937154293060303,20.717226028442386,,,4.335836410522462,12.239999771118164,17.107233047485348,,19.57539176940918,23.34195709228516,1197.3348388671875
2001-12-12,37.05950164794922,11.035245895385742,,18.38999938964844,19.234893798828125,3.172325849533081,15.734454154968262,18.309999465942386,13.432699203491213,11.802313804626465,47.13112258911133,6.525400638580322,19.10245704650879,27.120620727539066,5.380000114440918,6.817151069641112,8.165122985839844,22.5371208190918,5.440000057220459,3.900000095367432,,27.29036521911621,16.55571174621582,3.578669786453247,20.572528839111328,,,4.350229263305663,11.90999984741211,17.25950813293457,,19.50031280517578,22.76964569091797,1207.8505859375
2001-12-13,36.75281143188477,11.06645393371582,,17.15999984741211,17.805843353271484,2.932497501373291,15.165081977844238,16.180000305175778,13.305672645568848,11.900735855102539,47.39442825317383,6.33241605758667,17.740219116210938,26.63631820678711,4.949999809265137,6.740148067474365,7.916532039642334,22.48229217529297,5.480000019073486,3.890000104904175,,26.70217514038086,16.614418029785153,3.5861926078796387,20.401535034179688,,,4.3559861183166495,10.890000343322754,17.403076171875,,19.636409759521484,22.210968017578125,1195.982177734375
2001-12-14,36.99560928344727,11.318201065063475,,16.75,18.073305130004886,2.888169050216675,15.759209632873535,17.469999313354492,12.984944343566895,11.93354320526123,46.84148406982422,6.347856044769287,17.93304443359375,26.50638008117676,4.949999809265137,6.6812615394592285,8.046078681945799,22.509700775146484,5.477499961853027,3.859999895095825,,26.88381576538086,16.19367790222168,3.6213014125823975,20.78957176208496,,,4.395324230194092,11.0,17.542299270629886,,19.47684097290039,21.979326248168945,1204.996337890625
2001-12-17,37.47481536865234,11.234980583190918,,16.75,19.456512451171875,3.06548285484314,15.615628242492676,17.799999237060547,13.019877433776855,11.736700057983398,48.11850357055664,6.381307125091553,17.982807159423828,27.4926815032959,5.239999771118164,6.475162029266357,8.266665458679201,22.68518257141113,5.512499809265137,4.050000190734863,,26.797319412231445,16.62420654296875,3.611270666122437,21.434106826782227,,,4.504703998565674,10.8100004196167,17.42918586730957,,19.495607376098636,22.585695266723636,1216.1131591796875
2001-12-18,38.177677154541016,11.203768730163574,,16.620000839233402,19.83097076416016,2.932497501373291,16.338481903076172,17.579999923706055,13.019877433776855,12.04836654663086,46.20298385620117,6.473939418792725,17.926828384399414,28.112823486328125,5.489999771118164,6.678996562957764,8.389212608337402,22.7509880065918,5.882500171661378,4.050000190734863,,26.857868194580078,16.898174285888672,3.6576645374298096,21.48014640808105,,,4.479758739471436,10.859999656677246,17.812053680419922,,19.786592483520508,22.74239921569824,1222.8734130859375
2001-12-19,38.273529052734375,11.4055814743042,,16.0,19.89210700988769,2.92908787727356,16.150341033935547,16.959999084472653,13.03575038909912,12.376436233520508,46.09766387939453,6.450779914855957,17.758880615234375,27.829330444335934,5.309999942779541,6.635964393615723,8.193134307861326,22.515188217163086,5.672500133514403,3.849999904632568,,26.92707252502441,16.819896697998047,3.796849250793457,21.18418884277344,,,4.4692044258117685,10.710000038146973,18.18621635437012,,20.37793731689453,23.57361030578613,1224.3758544921875
2001-12-20,37.85180282592773,11.567865371704102,,15.300000190734865,20.67158317565918,2.796102285385132,15.184886932373047,15.649999618530273,13.432699203491213,11.990952491760256,45.94626235961914,6.51510763168335,17.230157852172848,28.136444091796875,5.349999904632568,6.488752365112305,8.214144706726074,22.26294708251953,5.6624999046325675,4.5,,26.831920623779297,16.545927047729492,3.739168405532837,21.25653076171875,,,4.495436191558838,10.149999618530273,17.95562171936035,,19.983715057373047,22.85822105407715,1211.6064453125
2001-12-21,38.08182907104492,11.773839950561525,,16.0,19.983806610107425,2.8597533702850337,15.57106876373291,15.869999885559082,14.398077964782715,11.687487602233887,45.68954086303711,6.278382301330566,17.385665893554688,27.69939613342285,5.440000057220459,6.8420653343200675,8.280669212341309,22.208112716674805,5.9099998474121085,5.0,,26.849220275878906,16.633989334106445,3.7805488109588623,21.04606437683105,,,4.4497714042663565,10.0,17.894718170166016,,19.83822059631348,23.02855110168457,1201.8414306640625
2001-12-24,38.15212631225586,11.74679470062256,,16.399999618530273,19.8768253326416,2.8245179653167725,15.333417892456055,15.5600004196167,14.54415225982666,11.900735855102539,45.64346313476562,6.265515804290772,17.7340030670166,27.75846099853516,5.5,6.554432392120361,8.31568431854248,22.306814193725586,5.677499771118164,4.75,,26.857868194580078,16.92753028869629,3.7617375850677486,21.04606437683105,,,4.50515079498291,9.829999923706056,18.17751693725586,,20.180816650390625,23.34195709228516,1194.329833984375
2001-12-26,38.5386848449707,11.811291694641113,,16.549999237060547,20.052589416503906,3.050706624984741,15.184886932373047,15.619999885559082,14.607665061950685,12.220602035522461,45.69612503051758,6.226922035217285,17.47896385192871,27.728933334350586,5.610000133514403,6.395893573760986,8.420722007751465,22.67420959472656,5.762499809265138,4.800000190734863,,27.22116851806641,16.78076171875,3.8144037723541264,21.243379592895508,,,4.518751621246338,11.100000381469727,18.403749465942386,,20.227754592895508,23.641740798950195,1194.329833984375
2001-12-27,38.38853454589844,11.755114555358887,,16.200000762939453,20.090797424316406,3.046160221099853,15.759209632873535,16.120000839233402,14.909345626831055,13.327839851379395,45.465736389160156,6.247504234313965,17.93927001953125,27.752546310424805,5.760000228881836,6.513664245605469,8.508254051208496,22.756460189819336,5.875,4.71999979019165,,27.679607391357425,18.297388076782227,3.8357210159301762,21.644561767578125,,,4.525554180145264,10.600000381469727,18.403749465942386,,20.279376983642575,23.84613609313965,1200.4896240234375
2001-12-28,38.31185150146485,11.750957489013672,,16.930000305175778,20.28948783874512,3.012061357498169,15.967153549194336,16.379999160766598,14.941099166870115,13.631305694580078,45.99234008789063,6.250080108642577,18.007688522338867,27.86896705627441,6.0,6.6404948234558105,8.45223331451416,22.92097282409668,6.0974998474121085,4.599999904632568,,28.03424835205078,18.49308013916016,3.8444983959198,22.26936912536621,,,4.470175743103027,10.899999618530273,18.438554763793945,,20.312236785888672,24.56151390075684,1205.1463623046875
2001-12-31,37.76556396484375,11.59907341003418,,15.81999969482422,20.57224464416504,2.956366777420044,15.38504695892334,15.859999656677244,15.798504829406738,13.409857749938965,46.39387512207031,6.319551467895508,17.7340030670166,27.8333797454834,5.940000057220459,6.59066915512085,8.403218269348145,22.5371208190918,6.110000133514403,4.5,,27.151968002319336,18.737699508666992,3.8068819046020512,22.16414833068848,,,4.454629898071289,10.81999969482422,18.403749465942386,,20.429563522338867,24.316246032714844,1192.8275146484375
2002-01-02,37.42369842529297,11.617799758911133,,15.960000038146973,20.029661178588867,3.0029685497283936,15.776487350463867,16.389999389648438,15.172917366027832,13.770734786987305,46.34121704101562,6.118847846984862,18.19429588317871,27.88676643371582,5.869999885559082,6.56122636795044,8.368203163146973,22.675762176513672,5.7750000953674325,4.300000190734863,,26.831920623779297,17.13300895690918,3.8407361507415767,21.828718185424805,,,4.531381607055664,10.960000038146973,18.59954833984375,,20.62667465209961,24.508459091186523,1183.0628662109375
2002-01-03,37.29911422729492,11.62820053100586,,15.449999809265135,19.403018951416016,2.9950122833251958,16.390899658203125,19.3700008392334,14.385375022888185,13.532880783081055,47.09162521362305,6.05194902420044,19.345041275024414,27.88082504272461,6.0999999046325675,6.794503688812256,8.469742774963379,22.81994819641113,5.795000076293945,4.480000019073486,,26.754077911376953,17.671165466308594,3.821927309036255,21.42753028869629,,,4.526525497436523,11.899999618530273,18.529930114746094,,20.481182098388672,24.89780616760254,1180.5086669921875
2002-01-04,37.41092300415039,11.607399940490724,,16.059999465942386,21.168317794799805,3.049569845199585,17.78818702697754,20.0,13.496214866638185,14.31204891204834,47.39442825317383,6.154873847961426,20.39005851745605,28.189367294311523,6.210000038146973,7.222557067871094,8.550274848937987,23.08057975769043,5.797500133514403,4.5,,26.20913314819336,18.786619186401367,3.80562686920166,21.499868392944336,,,4.477946758270264,12.25,18.403749465942386,,20.30754280090332,25.76530647277832,1168.7906494140625
2002-01-07,36.96364974975586,11.526257514953613,,15.81999969482422,20.21306800842285,2.9597768783569336,17.917016983032227,19.979999542236328,13.273921966552734,14.631916999816895,47.38125610351562,5.949024677276611,20.30918884277344,28.361433029174805,5.809999942779541,7.100255489349365,8.368203163146973,22.764493942260746,5.625,5.010000228881836,,26.30427360534668,19.931434631347656,3.849513292312622,21.736635208129886,,,4.525554180145264,12.34000015258789,18.48207092285156,,20.62667465209961,25.683332443237305,1153.7677001953125
2002-01-08,36.756004333496094,11.451359748840332,,16.270000457763672,20.84735679626465,2.955229997634888,18.15485191345215,19.899999618530273,13.051630973815918,14.574501991271973,46.97313690185547,6.571716785430907,20.37139129638672,27.97576332092285,5.6500000953674325,7.145553112030028,8.368203163146973,22.78112602233887,5.880000114440918,5.25,,26.48593521118164,20.988182067871094,3.8031184673309326,21.703754425048828,,,4.594536304473877,11.850000381469727,18.38199615478516,,20.57973861694336,25.30764961242676,1144.75390625
2002-01-09,36.62820434570313,11.388938903808596,,15.949999809265135,21.068971633911133,2.9040815830230717,18.645389556884766,19.09000015258789,13.08338451385498,14.189019203186035,47.28910446166992,6.767271995544434,19.886213302612305,27.81557273864746,5.6599998474121085,7.202173709869385,8.287673950195312,22.6646671295166,5.599999904632568,5.980000019073486,,26.399433135986328,20.14669609069824,3.8031184673309326,21.710336685180664,,,4.561501979827881,11.529999732971193,18.686548233032227,,20.589126586914066,25.37594985961914,1167.288330078125
2002-01-10,36.16496658325195,11.492968559265135,,15.9399995803833,21.2600212097168,2.907491445541382,18.06070709228516,18.63999938964844,13.369190216064453,14.107004165649414,47.25619506835938,6.764697551727295,19.73070335388184,27.39430046081543,5.25,7.111579895019531,8.45223331451416,22.287574768066406,5.739999771118164,4.880000114440918,,26.5291805267334,20.156482696533203,3.80562686920166,21.36175537109375,,,4.584818363189697,11.039999961853027,18.747467041015625,,20.77216339111328,25.79945373535156,1170.2930908203125
2002-01-11,36.35345077514648,11.725419044494627,,16.010000228881836,20.22835350036621,2.729041337966919,17.852602005004886,19.149999618530273,13.813769340515135,13.475472450256348,46.95998001098633,6.710662364959718,19.30772590637207,26.89588928222656,5.25,6.887362480163574,8.238656044006348,22.293121337890625,5.795000076293945,5.28000020980835,,26.53782844543457,20.058635711669922,3.8081347942352295,21.210500717163086,,,4.6295127868652335,11.029999732971193,18.682201385498047,,20.589126586914066,25.560380935668945,1172.5462646484375
2002-01-14,35.70494079589844,11.727519035339355,,13.710000038146973,19.05912971496582,2.671073198318481,17.639541625976562,19.61000061035156,13.623234748840332,13.344242095947266,46.00550842285156,6.553704261779785,18.92206573486328,26.391565322875977,5.119999885559082,6.635964393615723,8.053086280822754,23.069494247436523,5.432499885559082,5.519999980926514,,26.53782844543457,19.960786819458008,3.81942081451416,21.276262283325195,,,4.6887779235839835,10.109999656677246,18.83883285522461,,20.88010597229004,24.761194229125977,1164.584228515625
2002-01-15,34.98290252685547,11.70234489440918,,13.880000114440918,19.403018951416016,2.7438173294067383,17.971519470214844,19.149999618530273,14.610838890075685,13.35244083404541,46.33462905883789,6.62575101852417,18.94072914123535,26.403432846069336,4.949999809265137,6.9734253883361825,8.018071174621582,22.79221343994141,5.375,5.5,,26.338876724243164,20.401098251342773,3.8369739055633545,21.716909408569336,,,4.760672569274902,10.289999961853027,18.938899993896484,,20.9129695892334,25.785799026489254,1183.6634521484375
2002-01-16,33.12991714477539,11.855513572692873,,14.25,19.86918067932129,2.7938289642333984,17.391792297363278,17.899999618530273,14.89346408843994,13.16380214691162,45.926513671875,6.533119201660156,17.951709747314453,26.183897018432614,4.4099998474121085,6.891891956329347,7.843003273010254,22.90312576293945,5.2775001525878915,5.880000114440918,,26.38213539123535,20.626144409179688,3.8357210159301762,21.243379592895508,,,4.687805652618408,9.130000114440918,18.934541702270508,,20.814401626586914,25.027587890625,1182.612060546875
2002-01-17,33.39187240600586,12.044367790222168,,14.600000381469727,19.86918067932129,2.8120148181915283,17.812957763671875,17.280000686645508,14.988734245300293,12.67169952392578,45.59080123901367,6.4456329345703125,18.268938064575195,26.492431640625,4.760000228881836,6.703909873962402,7.902527809143066,22.8476676940918,5.239999771118164,5.699999809265138,,25.96694374084473,20.626144409179688,3.849513292312622,21.269683837890625,,,4.760672569274902,9.739999771118164,18.812725067138672,,20.38262939453125,25.38279151916504,1195.982177734375
2002-01-18,34.12029266357422,12.046466827392578,,13.649999618530273,19.685775756835934,2.772233009338379,17.134140014648438,16.809999465942386,15.020492553710938,12.71270751953125,45.32091903686523,6.435343265533447,17.715333938598633,26.11269569396973,4.519999980926514,6.658613204956055,7.948046684265138,22.709041595458984,5.237500190734863,5.300000190734863,,25.84583282470703,20.74356460571289,3.8620514869689937,21.013179779052734,,,4.742212295532227,10.15999984741211,18.912792205810547,,20.180816650390625,25.287153244018555,1194.329833984375
2002-01-22,33.99890518188477,12.061151504516602,,15.0,19.07440757751465,2.773369550704956,16.866573333740234,16.290000915527347,14.82995319366455,12.75371551513672,44.84696960449219,6.458498477935791,16.894262313842773,26.13050079345703,4.119999885559082,6.488752365112305,7.958545207977295,22.60366058349609,5.25,4.889999866485597,,25.74202919006348,20.596790313720703,3.8695764541625977,20.86191749572754,,,4.723752975463867,12.600000381469727,18.73875999450684,,19.763126373291016,25.430599212646484,1187.5697021484375
2002-01-23,34.331153869628906,12.042264938354492,,15.399999618530273,18.76108741760254,2.8188347816467285,17.183685302734375,16.700000762939453,14.89346408843994,12.425646781921387,44.03731536865234,6.571716785430907,17.416765213012695,26.88404083251953,4.059999942779541,6.948512077331543,8.224649429321289,22.409574508666992,5.3474998474121085,4.420000076293945,,25.88044357299805,21.526338577270508,3.855783224105835,20.9605712890625,,,4.828684329986572,12.470000267028807,18.699607849121094,,19.69271850585937,24.89780616760254,1159.7767333984375
2002-01-24,34.970123291015625,12.03177547454834,,14.800000190734865,19.63991928100586,3.127996921539306,17.758459091186523,16.129999160766598,14.687054634094238,12.679902076721193,45.24850845336914,6.669495105743407,17.90816879272461,27.55449485778809,4.3400001525878915,6.891891956329347,7.976051330566406,22.182207107543945,5.414999961853027,4.300000190734863,,25.89774513244629,21.59482955932617,3.8357210159301762,21.04606437683105,,,4.794675827026367,14.010000228881836,18.5908317565918,,19.462764739990234,25.102724075317386,1162.48095703125
2002-01-25,35.53559112548828,12.010793685913086,,14.9399995803833,19.2578239440918,3.023427724838257,16.891347885131836,16.299999237060547,14.89346408843994,12.606087684631348,45.406494140625,6.561424732208253,18.076112747192386,27.679109573364254,4.5,6.991543292999268,8.308682441711426,22.13783073425293,5.457499980926514,4.449999809265137,,26.31294059753418,21.72203063964844,3.8118958473205566,21.30914688110352,,,4.818967819213867,14.4399995803833,18.582141876220703,,19.50031280517578,25.266660690307614,1171.9451904296875
2002-01-28,35.315147399902344,11.928953170776367,,14.399999618530273,18.340784072875977,3.0177440643310547,17.426477432250973,16.360000610351562,14.702930450439453,12.368234634399414,45.19585037231445,6.569145202636719,18.430667877197266,27.293439865112305,4.880000114440918,6.987014293670653,8.242154121398926,21.97701835632324,5.2849998474121085,4.300000190734863,,26.07073402404785,21.72203063964844,3.784311532974243,21.151302337646484,,,4.848113536834717,15.5,18.56038856506348,,19.65987205505371,24.788515090942386,1151.8145751953125
